m_ref,m_da,Q_W,Q_required,Error,water_kg_hr,water_kg_per_kWh,NTU,effectiveness,W_comp,COP,Re,flow_regime
10.1,2.0,65218.20493106618,47870.70142789434,17347.503503171843,31.356563989978415,0.17008606591073558,0.03916986494009436,0.0384126447057892,184357.04196036223,0.3537603133439755,119085838.28569627,Turbulent
10.2,2.0,65863.92973236386,47870.70142789434,17993.22830446952,31.356563989978415,0.16841855546063036,0.03916986494009436,0.0384126447057892,186182.3592074945,0.3537603133439755,120264905.99149524,Turbulent
10.3,2.0,66509.65453366155,47870.70142789434,18638.953105767214,31.356563989978415,0.16678342385421643,0.03916986494009436,0.0384126447057892,188007.67645462684,0.3537603133439755,121443973.69729424,Turbulent
10.4,2.0,67155.37933495923,47870.70142789434,19284.67790706489,31.356563989978415,0.16517973708638745,0.03916986494009436,0.0384126447057892,189832.99370175911,0.3537603133439755,122623041.4030932,Turbulent
10.5,2.0,67801.10413625692,47870.70142789434,19930.402708362584,31.356563989978415,0.16360659673318376,0.03916986494009436,0.0384126447057892,191658.31094889142,0.3537603133439755,123802109.10889216,Turbulent
10.6,2.0,68446.8289375546,47870.70142789434,20576.127509660262,31.356563989978415,0.16206313827343674,0.03916986494009436,0.0384126447057892,193483.62819602372,0.35376031334397545,124981176.81469114,Turbulent
10.7,2.0,69092.55373885228,47870.70142789434,21221.85231095794,31.356563989978415,0.16054852950452614,0.03916986494009436,0.0384126447057892,195308.945443156,0.3537603133439755,126160244.52049011,Turbulent
10.8,2.0,69738.27854014997,47870.70142789434,21867.577112255633,31.356563989978415,0.15906196904615086,0.03916986494009436,0.0384126447057892,197134.26269028833,0.35376031334397545,127339312.2262891,Turbulent
10.9,2.0,70384.00334144766,47870.70142789434,22513.301913553325,31.356563989978415,0.15760268492646143,0.03916986494009436,0.0384126447057892,198959.5799374206,0.35376031334397556,128518379.93208806,Turbulent
11.0,2.0,71029.72814274534,47870.70142789434,23159.026714851003,31.356563989978415,0.15616993324531178,0.03916986494009436,0.0384126447057892,200784.89718455292,0.3537603133439755,129697447.63788703,Turbulent
11.1,2.0,71675.45294404303,47870.70142789434,23804.751516148695,31.356563989978415,0.1547629969097684,0.03916986494009436,0.0384126447057892,202610.21443168522,0.3537603133439755,130876515.343686,Turbulent
11.2,2.0,72321.17774534071,47870.70142789434,24450.476317446373,31.356563989978415,0.1533811844373598,0.03916986494009436,0.0384126447057892,204435.5316788175,0.3537603133439755,132055583.04948497,Turbulent
11.3,2.0,72966.9025466384,47870.70142789434,25096.201118744066,31.356563989978415,0.15202382882286986,0.03916986494009436,0.0384126447057892,206260.84892594983,0.3537603133439755,133234650.75528395,Turbulent
11.4,2.0,73612.62734793608,47870.70142789434,25741.925920041744,31.356563989978415,0.1506902864647745,0.03916986494009436,0.0384126447057892,208086.1661730821,0.3537603133439755,134413718.46108294,Turbulent
11.5,2.0,74258.35214923377,47870.70142789434,26387.650721339436,31.356563989978415,0.14937993614768952,0.03916986494009436,0.0384126447057892,209911.4834202144,0.3537603133439755,135592786.1668819,Turbulent
11.6,2.0,74904.07695053145,47870.70142789434,27033.375522637114,31.356563989978415,0.14809217807745081,0.03916986494009436,0.0384126447057892,211736.80066734672,0.3537603133439755,136771853.87268087,Turbulent
11.7,2.0,75549.80175182913,47870.70142789434,27679.100323934792,31.356563989978415,0.14682643296567774,0.03916986494009436,0.0384126447057892,213562.117914479,0.3537603133439755,137950921.57847983,Turbulent
11.8,2.0,76195.52655312682,47870.70142789434,28324.825125232484,31.356563989978415,0.14558214116088383,0.03916986494009436,0.0384126447057892,215387.43516161133,0.35376031334397545,139129989.2842788,Turbulent
11.9,2.0,76841.25135442452,47870.70142789434,28970.549926530177,31.356563989978415,0.14435876182339744,0.03916986494009436,0.0384126447057892,217212.7524087436,0.35376031334397556,140309056.9900778,Turbulent
12.0,2.0,77486.9761557222,47870.70142789434,29616.274727827855,31.356563989978415,0.14315577214153577,0.03916986494009436,0.0384126447057892,219038.0696558759,0.3537603133439755,141488124.69587675,Turbulent
12.1,2.0,78132.70095701987,47870.70142789434,30261.999529125533,31.356563989978415,0.14197266658664706,0.03916986494009436,0.0384126447057892,220863.3869030082,0.35376031334397545,142667192.40167573,Turbulent
12.2,2.0,78778.42575831756,47870.70142789434,30907.724330423225,31.356563989978415,0.1408089562047893,0.03916986494009436,0.0384126447057892,222688.7041501405,0.3537603133439755,143846260.1074747,Turbulent
12.3,2.0,79424.15055961526,47870.70142789434,31553.449131720918,31.356563989978415,0.13966416794296174,0.03916986494009436,0.0384126447057892,224514.02139727282,0.3537603133439755,145025327.8132737,Turbulent
12.4,2.0,80069.87536091293,47870.70142789434,32199.173933018596,31.356563989978415,0.13853784400793787,0.03916986494009436,0.0384126447057892,226339.3386444051,0.3537603133439755,146204395.51907268,Turbulent
12.5,2.0,80715.60016221063,47870.70142789434,32844.89873431629,31.356563989978415,0.13742954125587437,0.03916986494009436,0.0384126447057892,228164.6558915374,0.35376031334397556,147383463.22487164,Turbulent
12.6,2.0,81361.3249635083,47870.70142789434,33490.623535613966,31.356563989978415,0.13633883061098645,0.03916986494009436,0.0384126447057892,229989.9731386697,0.3537603133439755,148562530.9306706,Turbulent
12.7,2.0,82007.04976480598,47870.70142789434,34136.348336911644,31.356563989978415,0.13526529651168737,0.03916986494009436,0.0384126447057892,231815.29038580199,0.3537603133439755,149741598.63646957,Turbulent
12.8,2.0,82652.77456610368,47870.70142789434,34782.073138209336,31.356563989978415,0.13420853638268979,0.03916986494009436,0.0384126447057892,233640.60763293432,0.3537603133439755,150920666.34226856,Turbulent
12.9,2.0,83298.49936740137,47870.70142789434,35427.79793950703,31.356563989978415,0.1331681601316612,0.03916986494009436,0.0384126447057892,235465.9248800666,0.35376031334397556,152099734.0480675,Turbulent
13.0,2.0,83944.22416869905,47870.70142789434,36073.52274080471,31.356563989978415,0.13214378966910995,0.03916986494009436,0.0384126447057892,237291.2421271989,0.3537603133439755,153278801.7538665,Turbulent
13.1,2.0,84589.94896999672,47870.70142789434,36719.247542102385,31.356563989978415,0.13113505845026177,0.03916986494009436,0.0384126447057892,239116.5593743312,0.35376031334397545,154457869.45966548,Turbulent
13.2,2.0,85235.6737712944,47870.70142789434,37364.97234340006,31.356563989978415,0.1301416110377598,0.03916986494009436,0.0384126447057892,240941.87662146348,0.35376031334397545,155636937.16546443,Turbulent
13.3,2.0,85881.39857259211,47870.70142789434,38010.69714469777,31.356563989978415,0.12916310268409242,0.03916986494009436,0.0384126447057892,242767.19386859582,0.3537603133439755,156816004.8712634,Turbulent
13.4,2.0,86527.1233738898,47870.70142789434,38656.42194599546,31.356563989978415,0.1281991989327186,0.03916986494009436,0.0384126447057892,244592.5111157281,0.35376031334397556,157995072.5770624,Turbulent
13.5,2.0,87172.84817518746,47870.70142789434,39302.146747293125,31.356563989978415,0.12724957523692068,0.03916986494009436,0.0384126447057892,246417.8283628604,0.3537603133439755,159174140.28286135,Turbulent
13.6,2.0,87818.57297648514,47870.70142789434,39947.8715485908,31.356563989978415,0.12631391659547275,0.03916986494009436,0.0384126447057892,248243.1456099927,0.35376031334397545,160353207.98866034,Turbulent
13.7,2.0,88464.29777778283,47870.70142789434,40593.596349888496,31.356563989978415,0.12539191720426493,0.03916986494009436,0.0384126447057892,250068.46285712498,0.3537603133439755,161532275.6944593,Turbulent
13.8,2.0,89110.02257908054,47870.70142789434,41239.3211511862,31.356563989978415,0.1244832801230746,0.03916986494009436,0.0384126447057892,251893.7801042573,0.35376031334397556,162711343.4002583,Turbulent
13.9,2.0,89755.74738037822,47870.70142789434,41885.04595248388,31.356563989978415,0.12358771695672154,0.03916986494009436,0.0384126447057892,253719.0973513896,0.35376031334397556,163890411.10605726,Turbulent
14.0,2.0,90401.47218167588,47870.70142789434,42530.770753781544,31.356563989978415,0.12270494754988782,0.03916986494009436,0.0384126447057892,255544.4145985219,0.35376031334397545,165069478.81185624,Turbulent
14.1,2.0,91047.19698297358,47870.70142789434,43176.49555507924,31.356563989978415,0.12183469969492407,0.03916986494009436,0.0384126447057892,257369.7318456542,0.3537603133439755,166248546.51765516,Turbulent
14.2,2.0,91692.92178427125,47870.70142789434,43822.220356376914,31.356563989978415,0.12097670885200208,0.03916986494009436,0.0384126447057892,259195.04909278647,0.3537603133439755,167427614.22345415,Turbulent
14.3,2.0,92338.64658556896,47870.70142789434,44467.94515767462,31.356563989978415,0.12013071788100906,0.03916986494009436,0.0384126447057892,261020.3663399188,0.3537603133439755,168606681.92925316,Turbulent
14.4,2.0,92984.37138686662,47870.70142789434,45113.669958972285,31.356563989978415,0.11929647678461315,0.03916986494009436,0.0384126447057892,262845.6835870511,0.35376031334397545,169785749.63505214,Turbulent
14.5,2.0,93630.09618816432,47870.70142789434,45759.39476026998,31.356563989978415,0.11847374246196064,0.03916986494009436,0.0384126447057892,264671.0008341834,0.35376031334397545,170964817.34085107,Turbulent
14.6,2.0,94275.820989462,47870.70142789434,46405.119561567655,31.356563989978415,0.11766227847249518,0.03916986494009436,0.0384126447057892,266496.31808131567,0.3537603133439755,172143885.04665005,Turbulent
14.7,2.0,94921.54579075969,47870.70142789434,47050.84436286535,31.356563989978415,0.11686185480941697,0.03916986494009436,0.0384126447057892,268321.63532844797,0.3537603133439755,173322952.75244904,Turbulent
14.8,2.0,95567.27059205736,47870.70142789434,47696.569164163026,31.356563989978415,0.11607224768232632,0.03916986494009436,0.0384126447057892,270146.9525755803,0.3537603133439755,174502020.45824802,Turbulent
14.9,2.0,96212.99539335506,47870.70142789434,48342.29396546072,31.356563989978415,0.11529323930861943,0.03916986494009436,0.0384126447057892,271972.2698227126,0.3537603133439755,175681088.16404697,Turbulent
15.0,2.0,96858.72019465273,47870.70142789434,48988.018766758396,31.356563989978415,0.11452461771322862,0.03916986494009436,0.0384126447057892,273797.5870698449,0.35376031334397545,176860155.86984596,Turbulent
15.1,2.0,97504.44499595043,47870.70142789434,49633.74356805609,31.356563989978415,0.11376617653631982,0.03916986494009436,0.0384126447057892,275622.9043169772,0.3537603133439755,178039223.5756449,Turbulent
15.2,2.0,98150.1697972481,47870.70142789434,50279.468369353766,31.356563989978415,0.11301771484858089,0.03916986494009436,0.0384126447057892,277448.2215641095,0.35376031334397545,179218291.2814439,Turbulent
15.3,2.0,98795.8945985458,47870.70142789434,50925.19317065146,31.356563989978415,0.11227903697375355,0.03916986494009436,0.0384126447057892,279273.5388112418,0.3537603133439755,180397358.98724288,Turbulent
15.4,2.0,99441.61939984348,47870.70142789434,51570.91797194914,31.356563989978415,0.11154995231807982,0.03916986494009436,0.0384126447057892,281098.8560583741,0.35376031334397545,181576426.69304183,Turbulent
15.5,2.0,100087.34420114117,47870.70142789434,52216.64277324683,31.356563989978415,0.11083027520635029,0.03916986494009436,0.0384126447057892,282924.17330550635,0.35376031334397556,182755494.3988408,Turbulent
15.6,2.0,100733.06900243885,47870.70142789434,52862.36757454451,31.356563989978415,0.11011982472425831,0.03916986494009436,0.0384126447057892,284749.49055263866,0.3537603133439755,183934562.1046398,Turbulent
15.7,2.0,101378.79380373654,47870.70142789434,53508.0923758422,31.356563989978415,0.10941842456677896,0.03916986494009436,0.0384126447057892,286574.80779977096,0.3537603133439755,185113629.81043875,Turbulent
15.8,2.0,102024.51860503422,47870.70142789434,54153.81717713988,31.356563989978415,0.10872590289230566,0.03916986494009436,0.0384126447057892,288400.12504690327,0.3537603133439755,186292697.51623774,Turbulent
15.9,2.0,102670.24340633191,47870.70142789434,54799.54197843757,31.356563989978415,0.10804209218229116,0.03916986494009436,0.0384126447057892,290225.4422940356,0.3537603133439755,187471765.22203672,Turbulent
16.0,2.0,103315.96820762959,47870.70142789434,55445.26677973525,31.356563989978415,0.10736682910615185,0.03916986494009436,0.0384126447057892,292050.7595411679,0.3537603133439755,188650832.92783567,Turbulent
16.1,2.0,103961.69300892728,47870.70142789434,56090.99158103294,31.356563989978415,0.1066999543912068,0.03916986494009436,0.0384126447057892,293876.0767883002,0.3537603133439755,189829900.63363466,Turbulent
16.2,2.0,104607.41781022496,47870.70142789434,56736.71638233062,31.356563989978415,0.10604131269743391,0.03916986494009436,0.0384126447057892,295701.3940354325,0.35376031334397545,191008968.33943364,Turbulent
16.3,2.0,105253.14261152265,47870.70142789434,57382.44118362831,31.356563989978415,0.10539075249683615,0.03916986494009436,0.0384126447057892,297526.7112825648,0.3537603133439755,192188036.0452326,Turbulent
16.4,2.0,105898.86741282031,47870.70142789434,58028.165984925974,31.356563989978415,0.10474812595722131,0.03916986494009436,0.0384126447057892,299352.02852969704,0.3537603133439755,193367103.75103155,Turbulent
16.5,2.0,106544.59221411802,47870.70142789434,58673.89078622368,31.356563989978415,0.10411328883020785,0.03916986494009436,0.0384126447057892,301177.3457768294,0.3537603133439755,194546171.45683056,Turbulent
16.6,2.0,107190.31701541571,47870.70142789434,59319.61558752137,31.356563989978415,0.10348610034327888,0.03916986494009436,0.0384126447057892,303002.6630239617,0.3537603133439755,195725239.16262951,Turbulent
16.7,2.0,107836.04181671339,47870.70142789434,59965.34038881905,31.356563989978415,0.10286642309571434,0.03916986494009436,0.0384126447057892,304827.98027109395,0.35376031334397556,196904306.8684285,Turbulent
16.8,2.0,108481.76661801108,47870.70142789434,60611.065190116744,31.356563989978415,0.10225412295823984,0.03916986494009436,0.0384126447057892,306653.29751822626,0.35376031334397556,198083374.57422748,Turbulent
16.9,2.0,109127.49141930875,47870.70142789434,61256.78999141441,31.356563989978415,0.10164906897623843,0.03916986494009436,0.0384126447057892,308478.61476535856,0.35376031334397545,199262442.2800264,Turbulent
17.0,2.0,109773.21622060645,47870.70142789434,61902.514792712114,31.356563989978415,0.1010511332763782,0.03916986494009436,0.0384126447057892,310303.93201249087,0.35376031334397556,200441509.98582542,Turbulent
17.1,2.0,110418.94102190413,47870.70142789434,62548.23959400979,31.356563989978415,0.10046019097651633,0.03916986494009436,0.0384126447057892,312129.2492596232,0.3537603133439755,201620577.6916244,Turbulent
17.2,2.0,111064.66582320182,47870.70142789434,63193.964395307485,31.356563989978415,0.09987612009874589,0.03916986494009436,0.0384126447057892,313954.5665067555,0.3537603133439755,202799645.39742333,Turbulent
17.3,2.0,111710.3906244995,47870.70142789434,63839.68919660516,31.356563989978415,0.09929880148545835,0.03916986494009436,0.0384126447057892,315779.8837538878,0.3537603133439755,203978713.10322234,Turbulent
17.4,2.0,112356.11542579716,47870.70142789434,64485.413997902826,31.356563989978415,0.09872811871830056,0.03916986494009436,0.0384126447057892,317605.20100102003,0.3537603133439755,205157780.8090213,Turbulent
17.5,2.0,113001.84022709487,47870.70142789434,65131.13879920053,31.356563989978415,0.09816395803991027,0.03916986494009436,0.0384126447057892,319430.51824815234,0.35376031334397556,206336848.5148203,Turbulent
17.6,2.0,113647.56502839256,47870.70142789434,65776.86360049823,31.356563989978415,0.09760620827831984,0.03916986494009436,0.0384126447057892,321255.8354952847,0.3537603133439755,207515916.22061926,Turbulent
17.7,2.0,114293.28982969023,47870.70142789434,66422.58840179589,31.356563989978415,0.09705476077392257,0.03916986494009436,0.0384126447057892,323081.15274241695,0.3537603133439755,208694983.92641822,Turbulent
17.8,2.0,114939.01463098793,47870.70142789434,67068.3132030936,31.356563989978415,0.09650950930890054,0.03916986494009436,0.0384126447057892,324906.46998954925,0.35376031334397556,209874051.63221723,Turbulent
17.9,2.0,115584.7394322856,47870.70142789434,67714.03800439126,31.356563989978415,0.09597035003901841,0.03916986494009436,0.0384126447057892,326731.78723668156,0.3537603133439755,211053119.33801615,Turbulent
18.0,2.0,116230.4642335833,47870.70142789434,68359.76280568897,31.356563989978415,0.09543718142769052,0.03916986494009436,0.0384126447057892,328557.10448381386,0.35376031334397556,212232187.04381514,Turbulent
18.1,2.0,116876.18903488098,47870.70142789434,69005.48760698664,31.356563989978415,0.09490990418223366,0.03916986494009436,0.0384126447057892,330382.42173094617,0.3537603133439755,213411254.74961415,Turbulent
18.2,2.0,117521.91383617865,47870.70142789434,69651.21240828431,31.356563989978415,0.0943884211922214,0.03916986494009436,0.0384126447057892,332207.7389780785,0.35376031334397545,214590322.45541307,Turbulent
18.3,2.0,118167.63863747635,47870.70142789434,70296.93720958201,31.356563989978415,0.09387263746985954,0.03916986494009436,0.0384126447057892,334033.0562252108,0.3537603133439755,215769390.1612121,Turbulent
18.4,2.0,118813.36343877402,47870.70142789434,70942.66201087968,31.356563989978415,0.09336246009230595,0.03916986494009436,0.0384126447057892,335858.373472343,0.3537603133439755,216948457.86701104,Turbulent
18.5,2.0,119459.08824007172,47870.70142789434,71588.38681217738,31.356563989978415,0.09285779814586104,0.03916986494009436,0.0384126447057892,337683.6907194754,0.3537603133439755,218127525.57281,Turbulent
18.6,2.0,120104.81304136942,47870.70142789434,72234.11161347508,31.356563989978415,0.09235856267195856,0.03916986494009436,0.0384126447057892,339509.0079666077,0.3537603133439755,219306593.278609,Turbulent
18.7,2.0,120750.53784266708,47870.70142789434,72879.83641477274,31.356563989978415,0.09186466661488928,0.03916986494009436,0.0384126447057892,341334.32521373994,0.3537603133439755,220485660.98440796,Turbulent
18.8,2.0,121396.26264396479,47870.70142789434,73525.56121607045,31.356563989978415,0.09137602477119305,0.03916986494009436,0.0384126447057892,343159.64246087224,0.35376031334397556,221664728.69020692,Turbulent
18.9,2.0,122041.98744526245,47870.70142789434,74171.28601736811,31.356563989978415,0.09089255374065763,0.03916986494009436,0.0384126447057892,344984.95970800455,0.3537603133439755,222843796.3960059,Turbulent
19.0,2.0,122687.71224656013,47870.70142789434,74817.01081866579,31.356563989978415,0.09041417187886472,0.03916986494009436,0.0384126447057892,346810.27695513685,0.35376031334397545,224022864.10180488,Turbulent
19.1,2.0,123333.43704785783,47870.70142789434,75462.7356199635,31.356563989978415,0.08994079925122668,0.03916986494009436,0.0384126447057892,348635.59420226916,0.3537603133439755,225201931.80760387,Turbulent
19.2,2.0,123979.1618491555,47870.70142789434,76108.46042126116,31.356563989978415,0.08947235758845987,0.03916986494009436,0.0384126447057892,350460.91144940146,0.35376031334397545,226380999.51340282,Turbulent
19.3,2.0,124624.8866504532,47870.70142789434,76754.18522255887,31.356563989978415,0.08900877024344193,0.03916986494009436,0.0384126447057892,352286.22869653377,0.3537603133439755,227560067.2192018,Turbulent
19.4,2.0,125270.61145175087,47870.70142789434,77399.91002385653,31.356563989978415,0.08854996214940358,0.03916986494009436,0.0384126447057892,354111.545943666,0.3537603133439755,228739134.92500073,Turbulent
19.5,2.0,125916.33625304856,47870.70142789434,78045.63482515422,31.356563989978415,0.08809585977940665,0.03916986494009436,0.0384126447057892,355936.8631907983,0.3537603133439755,229918202.63079974,Turbulent
19.6,2.0,126562.06105434627,47870.70142789434,78691.35962645193,31.356563989978415,0.08764639110706272,0.03916986494009436,0.0384126447057892,357762.1804379307,0.3537603133439755,231097270.33659872,Turbulent
19.7,2.0,127207.78585564393,47870.70142789434,79337.08442774959,31.356563989978415,0.0872014855684482,0.03916986494009436,0.0384126447057892,359587.49768506293,0.3537603133439755,232276338.04239768,Turbulent
19.8,2.0,127853.51065694164,47870.70142789434,79982.8092290473,31.356563989978415,0.0867610740251732,0.03916986494009436,0.0384126447057892,361412.81493219524,0.35376031334397556,233455405.74819666,Turbulent
19.9,2.0,128499.2354582393,47870.70142789434,80628.53403034496,31.356563989978415,0.0863250887285643,0.03916986494009436,0.0384126447057892,363238.13217932754,0.3537603133439755,234634473.45399562,Turbulent
20.0,2.0,129144.960259537,47870.70142789434,81274.25883164266,31.356563989978415,0.08589346328492148,0.03916986494009436,0.0384126447057892,365063.44942645985,0.3537603133439755,235813541.15979463,Turbulent
